@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute behavior {chat,browser,video,search}
@data
41056,6,80,67,23596,40,1400,352.1791,484.63099,0.31605,1.41329,59.2071,0,209.760365,3.21911,25.61874,212.460957,search
41056,6,80,6,320,40,80,53.33333,18.85618,-1.2,0.84853,7.698,0.051208,63.522744,12.79757,25.36266,63.987829,search
37184,6,443,62,21880,40,1400,352.90323,480.20972,0.32797,1.40645,60.9867,0.000001,209.727628,4.44269,27.56998,271.004259,search
45961,6,443,35,16923,40,1400,483.51429,583.03072,-1.12962,0.84629,98.55018,0.000001,39.853747,2.0541,8.12524,69.839476,search
47503,6,80,21,6579,40,1320,313.28571,475.2377,0.37759,1.48202,103.70537,0.000001,39.789431,2.02444,8.66425,40.488782,search
45969,6,443,27,9049,40,1400,335.14815,505.45379,0.46891,1.51952,97.27463,0.000003,39.801422,1.58501,7.64362,41.210352,search
47033,6,80,13,1424,52,554,109.53846,141.96241,5.21107,2.64981,39.37329,0.00009,119.858884,19.49276,42.72797,233.913062,search
43277,6,443,32,11939,40,1400,373.09375,519.99768,-0.13419,1.28542,91.92347,0.000002,39.810804,2.25843,8.49363,70.01127,search
43497,6,80,65,22108,40,1400,340.12308,473.92656,0.52641,1.47975,58.78336,0,209.753349,3.59835,26.07258,230.294227,search
42043,6,443,27,9047,40,1400,335.07407,505.32395,0.47009,1.51975,97.24964,0.000002,76.026882,4.51614,16.21142,117.419715,search
48122,6,443,63,23756,40,1400,377.07937,494.0314,-0.12746,1.25358,62.24211,0.000001,191.169142,3.12522,24.07702,193.763633,search
46986,6,80,13,2242,40,1065,172.46154,306.88299,3.57957,2.34652,85.11403,0.000003,0.125581,0.03776,0.04927,0.45311,search
45991,6,443,27,9096,40,1400,336.88889,504.36769,0.4734,1.52151,97.06561,0.000003,39.749294,1.58184,7.63382,41.127886,search
42039,6,443,27,9037,40,1400,334.7037,505.70778,0.46797,1.51908,97.32351,0.000002,39.730314,1.5846,7.62947,41.199682,search
48324,6,80,14,3307,40,1065,236.21429,374.54986,0.88758,1.67706,100.10266,0.000006,0.214121,0.05325,0.0772,0.692272,search
38957,6,443,17,1980,40,546,116.47059,138.62269,3.39141,2.11963,33.62094,0.000005,44.8666,2.87881,10.84145,46.06092,search
42037,6,443,37,15407,40,1400,416.40541,558.63257,-0.62624,1.11469,91.83863,0,109.051783,4.96756,19.27562,178.832259,search
45959,6,443,27,9037,40,1400,334.7037,505.70778,0.46797,1.51908,97.32351,0.000001,39.731377,1.58333,7.62996,41.166512,search
39014,6,443,19,7099,40,1329,373.63158,498.68197,-0.2514,1.25252,114.40549,0.000002,0.190902,0.04937,0.06757,0.888658,search
38785,6,443,35,16813,52,1400,480.37143,591.8733,-1.1327,0.87771,100.04485,0.000002,0.810292,0.06573,0.15025,2.234676,search
45183,6,80,56,33479,52,1400,597.83929,650.68354,-1.79114,0.4079,86.95124,0,5.519655,0.11945,0.73666,6.569934,search
38587,6,443,27,8382,52,1400,310.44444,476.81477,1.25967,1.75845,91.76304,0.000001,34.625321,2.72,9.18914,70.719875,search
44740,6,80,69,42368,52,1400,614.02899,639.82618,-1.80062,0.34775,77.02602,0.000001,1.920325,0.05647,0.23896,3.839893,search
49859,6,443,231,142844,52,1400,618.37229,648.63239,-1.84295,0.3534,42.67688,0,14.725286,0.07445,0.96883,17.123941,search
43188,6,443,60,34853,52,1400,580.88333,638.79217,-1.72431,0.46805,82.46771,0,0.715212,0.03933,0.11163,2.320463,search
44606,6,80,177,119367,40,1400,674.38983,660.03419,-1.93971,0.16553,49.61121,0,29.200057,0.20369,2.20218,35.848682,search
38022,6,443,41,13691,40,1320,333.92683,493.81923,0.25349,1.46471,77.12161,0,14.224759,0.4,2.2155,16.000148,search
49583,6,80,41,23872,52,1400,582.2439,633.83085,-1.71888,0.46499,98.98775,0,0.954793,0.06801,0.16436,2.720204,search
49356,6,443,21,6425,52,1400,305.95238,421.37547,1.859,1.79194,91.95167,0.00001,17.919999,1.32451,4.08469,26.490132,search
49743,6,80,60,38172,52,1400,636.2,657.2765,-1.88694,0.28279,84.85403,0,9.520665,0.18305,1.22775,10.799737,search
44587,6,443,46,23804,52,1400,517.47826,617.10924,-1.42555,0.72459,90.98779,0.000001,0.790044,0.0479,0.13098,2.155281,search
43354,6,443,58,36818,52,1400,634.7931,646.76747,-1.84724,0.31238,84.92473,0.000001,1.605094,0.07017,0.22169,3.999867,search
48877,6,80,21,7856,40,1400,374.09524,485.53288,0.29394,1.35479,105.95196,0.000064,3.780695,0.43598,1.05982,8.719555,search
44556,6,80,32,16859,52,1400,526.84375,611.63782,-1.44342,0.662,108.12331,0,0.709974,0.06469,0.14057,2.005344,search
42591,6,443,107,66631,52,1400,622.71963,611.69157,-1.73438,0.38165,59.13446,0.000001,22.154109,0.66576,3.22217,70.570381,search
42773,6,443,27,9596,40,1320,355.40741,486.58761,0.08079,1.35325,93.64383,0.000001,1.270103,0.10441,0.24586,2.714547,search
46727,6,8443,25,7415,52,1340,296.6,438.62905,1.41859,1.77934,87.72581,0,2.765044,0.34646,0.65509,8.31505,search
38727,6,443,37,20171,52,1400,545.16216,619.17384,-1.54791,0.60093,101.79155,0,3.704945,0.13972,0.60779,5.029995,search
49581,6,80,231,156584,52,1400,677.85281,659.12821,-1.95076,0.16609,43.36745,0,1.719709,0.02713,0.14098,6.240572,search
49559,6,80,115,75714,52,1400,658.38261,660.12658,-1.93118,0.22292,61.55712,0,0.974771,0.02596,0.10932,2.959932,search
48767,6,443,2003,1485131,52,1400,741.45332,669.72918,-1.99578,-0.03605,14.96438,0,0.489969,0.00299,0.02049,5.980292,search
38833,6,443,91,63993,52,1400,703.21978,660.95468,-1.9587,0.08552,69.28688,0.000002,13.198704,0.16439,1.38238,14.795103,search
49615,6,80,46,28369,52,1400,616.71739,653.727,-1.84425,0.35359,96.38679,0,0.27134,0.02843,0.06543,1.279562,search
43146,6,443,56,34705,52,1400,619.73214,644.21066,-1.8255,0.35746,86.08627,0.000001,2.930334,0.09473,0.39727,5.210041,search
47008,6,443,27,5513,40,759,204.18519,257.15884,-0.23116,1.2555,49.49024,0.000025,0.880931,0.12924,0.1799,3.3603,search
37058,6,443,61,29490,52,1400,483.44262,606.29851,-1.27099,0.82264,77.62857,0,0.714599,0.03601,0.10402,2.160352,search
42121,6,443,30,9836,52,1400,327.86667,479.64346,0.77692,1.58508,87.57051,0.000003,0.325157,0.07447,0.09913,2.159628,search
41893,6,443,47,25551,52,1400,543.6383,600.04494,-1.45408,0.62487,87.52555,0.000002,0.879729,0.06261,0.14247,2.879989,search
37968,6,443,28,10415,40,1400,371.96429,505.9658,-0.14696,1.30109,95.61855,0,60.730161,3.37777,12.47289,91.199655,search
42111,6,443,38,16730,52,1400,440.26316,565.91103,-0.8317,1.02119,91.80289,0.000001,1.300273,0.07998,0.21561,2.959321,search
49551,6,80,29,13511,52,1400,465.89655,567.00194,-0.9691,0.90817,105.28962,0.000001,0.644908,0.08572,0.15128,2.400299,search
40357,6,80,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.03434,0.689902,0.24401,0.23977,1.220072,search
37024,6,443,23,7219,40,1400,313.86957,502.71889,1.01347,1.73301,104.82414,0.000001,0.230155,0.02934,0.0683,0.645537,search
49436,6,443,24,9111,52,1400,379.625,529.78548,0.06094,1.40458,108.14201,0.000002,0.734921,0.09437,0.15699,2.170403,search
38112,6,443,54,15956,40,1320,295.48148,382.89379,0.95627,1.46642,52.10525,0.000002,1.519982,0.12464,0.23078,6.605691,search
46994,6,443,41,12273,40,1320,299.34146,400.25002,1.43034,1.61414,62.50855,0,0.960704,0.11,0.17034,4.400056,search
41743,6,443,56,30189,52,1400,539.08929,622.10361,-1.53024,0.64077,83.13209,0.000001,2.472613,0.07872,0.33138,4.329643,search
49853,6,443,127,77284,52,1400,608.53543,651.47329,-1.82881,0.3816,57.80891,0,0.714515,0.01968,0.07637,2.479276,search
37769,6,443,30,11150,40,1320,371.66667,459.2415,-0.11299,1.20183,83.84564,0.000001,7.360009,0.41794,1.39001,12.120204,search
44570,6,80,62,37973,52,1400,612.46774,653.5385,-1.8313,0.35962,82.99947,0,0.505371,0.02778,0.08002,1.6946,search
49277,6,80,40,17101,40,1400,427.525,532.01029,-0.46409,1.12526,84.11821,0.000004,4.7303,0.56436,1.3747,22.010167,search
48899,6,443,516,363361,52,1400,704.18798,670.18402,-1.98803,0.07174,29.50321,0,2.559613,0.01055,0.11607,5.433793,search
38212,6,443,36,15735,40,1400,437.08333,581.18826,-0.97114,0.98704,96.86471,0.000001,8.489478,0.29032,1.4091,10.16127,search
41957,6,443,39,20273,52,1400,519.82051,601.03628,-1.35377,0.72663,96.24283,0.000001,1.119927,0.07199,0.18713,2.735496,search
37857,6,443,26,9337,40,1320,359.11538,475.9277,0.08738,1.33196,93.3371,0.000001,3.800385,0.21181,0.73785,5.29519,search
42489,6,443,17,2224,40,657,130.82353,180.47461,3.50033,2.29313,43.77152,0.000008,4.089488,0.32999,0.97415,5.279835,search
46270,6,443,25,7977,40,1320,319.08,457.93475,0.88879,1.60961,91.58695,0,19.644802,1.29043,4.29102,30.970404,search
38817,6,80,22,10593,52,1400,481.5,605.70483,-1.26114,0.81698,129.1367,0.000001,6.624835,0.34693,1.40536,7.28547,search
41961,6,443,105,73111,52,1400,696.29524,661.6078,-1.95822,0.10767,64.56631,0,1.835631,0.03913,0.18657,4.069565,search
38803,6,443,47,25040,52,1400,532.76596,625.64031,-1.52044,0.6612,91.25902,0.000002,0.267027,0.03119,0.06693,1.434583,search
49617,6,80,40,23618,52,1400,590.45,643.38468,-1.75593,0.43522,101.72805,0,0.263423,0.03077,0.0644,1.200068,search
38323,6,443,31,10666,40,1320,344.06452,457.7711,0.14563,1.34427,82.21812,0,7.934041,0.52553,1.57562,15.765769,search
48841,6,443,2127,1553020,52,1400,730.14575,671.20048,-1.99741,-0.00555,14.55354,0,2.494806,0.00437,0.05736,9.289903,search
44516,6,80,14,3528,52,1400,252,381.65729,3.57008,2.17613,102.0022,0.000008,0.600479,0.12427,0.15854,1.615452,search
38831,6,443,55,28293,52,1400,514.41818,622.7549,-1.45318,0.70753,83.97225,0,13.198898,0.27398,1.77644,14.795057,search
42769,6,443,26,8399,40,1320,323.03846,461.94909,0.62647,1.5353,90.59567,0.000001,1.840059,0.13739,0.35955,3.434787,search
42587,6,443,42,22768,40,1400,542.09524,614.08239,-1.48861,0.65314,94.75497,0.000001,34.712228,1.06928,5.44715,43.840487,search
43218,6,443,34,15109,52,1400,444.38235,581.89953,-0.88975,1.01622,99.79495,0.000001,0.519228,0.07667,0.13722,2.530246,search
43288,6,443,51,29136,52,1400,571.29412,631.94785,-1.67907,0.5217,88.4904,0,0.265361,0.0319,0.06754,1.595208,search
45033,6,80,91,58802,52,1400,646.17582,655.38886,-1.89699,0.2553,68.70342,0.000001,2.160419,0.04966,0.24265,4.469763,search
37965,6,443,30,10741,40,1320,358.03333,451.81098,0.22868,1.33629,82.48902,0.000001,1.349613,0.10707,0.25087,3.1049,search
46210,6,443,32,13353,40,1320,417.28125,531.48014,-0.77143,1.0349,93.9533,0.000003,10.724772,0.40773,1.88643,12.639658,search
41953,6,443,39,20145,52,1400,516.53846,581.9484,-1.31272,0.71835,93.18632,0.000002,0.71975,0.07578,0.13472,2.87966,search
49199,6,80,17,6186,40,1400,363.88235,509.78668,0.3123,1.43181,123.64143,0.000007,4.495003,0.41563,1.09028,6.650129,search
43314,6,443,23,6623,52,1400,287.95652,449.45585,2.16729,1.97921,93.71802,0,4.31971,0.26905,0.88914,5.919194,search
42061,6,443,39,16198,52,1400,415.33333,555.57641,-0.54984,1.14736,88.96342,0.000002,6.320634,0.21277,1.00686,8.085116,search
41963,6,443,38,18729,52,1400,492.86842,591.11234,-1.18624,0.83551,95.89108,0,0.799187,0.06514,0.14488,2.410063,search
46726,6,443,26,7995,40,1320,307.5,452.01227,1.10769,1.68535,88.6469,0.000001,7.270414,0.35519,1.41476,8.879808,search
43208,6,443,17,3039,52,1143,178.76471,276.34878,6.55078,2.77651,67.02443,0.000006,0.696533,0.19532,0.22509,3.125121,search
49857,6,443,159,98458,52,1400,619.2327,658.69216,-1.87125,0.33894,52.23769,0,5.194261,0.04303,0.4125,6.799221,search
38839,6,443,19,5021,52,1400,264.26316,413.32246,3.39701,2.23787,94.82268,0.000004,5.774615,0.39612,1.3075,7.130216,search
49861,6,443,282,187656,52,1400,665.44681,663.08361,-1.95061,0.19637,39.48605,0,15.040336,0.06009,0.89571,16.884901,search
44742,6,80,18,6864,52,1400,381.33333,523.32824,-0.1906,1.26382,123.34965,0.000001,0.709714,0.10382,0.18142,1.764918,search
37982,6,443,46,21669,40,1400,471.06522,578.84226,-1.29603,0.78438,85.34564,0,2.315,0.07835,0.34127,3.525709,search
44600,6,80,54,33018,52,1400,611.44444,647.13733,-1.81218,0.35891,88.06424,0,0.555961,0.04104,0.11519,2.175126,search
43298,6,443,51,28654,52,1400,561.84314,627.20855,-1.62096,0.56028,87.82676,0,4.559866,0.14867,0.6394,7.433259,search
43394,6,443,22,6861,52,1400,311.86364,462.89585,1.44639,1.76458,98.68973,0.000001,6.744821,0.39237,1.42377,8.239826,search
43488,6,443,36,17776,52,1400,493.77778,604.46432,-1.25683,0.8307,100.74405,0,13.130101,0.42272,2.18082,14.795061,search
43316,6,443,25,9982,52,1400,399.28,540.50432,-0.35707,1.23935,108.10086,0.000003,5.359928,0.28418,1.06156,6.820242,search
49863,6,443,201,131730,52,1400,655.37313,655.26837,-1.91853,0.24185,46.21907,0,15.125069,0.08562,1.06671,17.123811,search
49619,6,80,471,324480,52,1400,688.9172,665.65232,-1.97317,0.12532,30.67164,0,31.409928,0.08528,1.4519,40.079622,search
47794,6,443,27,11351,52,1400,420.40741,552.94875,-0.58978,1.11452,106.41504,0.000001,3.605006,0.19365,0.68812,5.034811,search
40084,6,80,14,3957,40,1218,282.64286,426.08544,0.76359,1.59692,113.87612,0.000019,2.630908,0.29234,0.68032,3.800412,search
37054,6,443,67,32080,52,1400,478.80597,607.17106,-1.24255,0.83989,74.17775,0.000001,2.766557,0.06303,0.33913,4.159805,search
42589,6,443,28,9454,40,1400,337.64286,501.3534,0.77121,1.63932,94.74689,0.000001,34.735176,1.62372,6.63956,43.840435,search
49585,6,80,30,15877,52,1400,529.23333,624.67633,-1.48881,0.65852,114.04977,0,0.57986,0.05275,0.11794,1.529851,search
45956,6,443,26,9516,40,1320,366,458.55442,0.17631,1.29613,89.92992,0.000002,1.599995,0.13061,0.31361,3.265248,search
43075,6,443,39,17880,40,1400,458.46154,580.39968,-1.06104,0.91481,92.93833,0.000001,0.880904,0.06355,0.14941,2.414918,search
45331,6,80,10,1120,40,454,112,138.24326,1.64626,1.88336,43.71636,0.000036,12.870046,1.50221,4.01982,13.519933,search
47408,6,80,12,1293,52,408,107.75,121.7156,1.80574,1.99167,35.13627,0.000026,1.035657,0.17453,0.28599,1.919877,search
38247,6,443,24,8359,40,1320,348.29167,480.29839,0.11623,1.36863,98.0405,0.000001,1.336571,0.14261,0.27274,3.280082,search
43216,6,443,25,9100,52,1400,364,527.35279,0.11328,1.41583,105.47056,0.000001,0.523809,0.10085,0.14345,2.420339,search
44554,6,80,199,131215,52,1400,659.37186,652.30518,-1.90478,0.21682,46.24069,0,0.299223,0.01576,0.049,3.120362,search
44834,6,80,42,23625,52,1400,562.5,633.12976,-1.63562,0.54152,97.69404,0.000002,24.94989,0.65146,3.84319,26.709655,search
38109,6,443,31,10264,40,1400,331.09677,486.72118,0.40332,1.50639,87.4177,0.000001,2.240148,0.20468,0.54001,6.140509,search
38807,6,443,42,23494,52,1400,559.38095,629.73252,-1.61251,0.57836,97.16984,0,1.130102,0.06048,0.18567,2.479478,search
45021,6,80,96,63930,52,1400,665.9375,664.32411,-1.9387,0.19024,67.8023,0,0.288058,0.01347,0.04213,1.280063,search
48955,6,80,14,4032,40,1400,288,470.20543,1.86921,1.9296,125.66769,0.000048,2.755529,0.2589,0.7239,3.365688,search
42109,6,443,50,29581,52,1400,591.62,632.93115,-1.72718,0.44976,89.50998,0.000001,1.189263,0.05926,0.1758,2.903973,search
40359,6,80,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.034346,0.689871,0.24498,0.23957,1.224912,search
40373,6,80,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.03437,0.685373,0.24308,0.23811,1.215411,search
49312,6,443,35,16790,40,1400,479.71429,577.14047,-1.25535,0.78722,97.55454,0.000004,52.25408,2.50838,9.89004,85.284897,search
48987,6,80,13,3263,40,1400,251,387.99722,3.67095,2.21789,107.61107,0.00007,0.325058,0.11339,0.10989,1.360675,search
43186,6,443,23,8933,52,1400,388.3913,537.30485,-0.22048,1.28683,112.03581,0.000001,0.314655,0.08001,0.0918,1.76025,search
45930,6,443,24,7735,40,1320,322.29167,463.51092,0.81467,1.60543,94.61377,0.000001,0.479969,0.07978,0.12213,1.834931,search
49623,6,80,55,33906,52,1400,616.47273,656.07347,-1.85279,0.33839,88.46493,0,1.975729,0.0563,0.274,3.039945,search
38873,6,80,134,90620,52,1400,676.26866,667.91011,-1.96275,0.15174,57.69865,0.000001,4.804448,0.04263,0.41506,5.669928,search
42053,6,443,513,360046,52,1400,701.84405,663.99506,-1.97067,0.08047,29.3161,0,2.079808,0.01751,0.11041,8.965301,search
38164,6,443,17,2837,40,863,166.88235,241.71541,2.32192,1.97654,58.6246,0.000011,0.400748,0.11498,0.12777,1.839651,search
41879,6,443,50,25044,52,1400,500.88,600.82931,-1.29251,0.78184,84.9701,0.000001,0.399552,0.03878,0.08529,1.900189,search
41881,6,443,55,27288,52,1400,496.14545,610.82753,-1.32688,0.78328,82.36397,0.000001,1.279844,0.05173,0.1804,2.793432,search
42647,6,443,23,7484,40,1320,325.3913,452.64755,0.69608,1.54437,94.38354,0,70.639985,3.28408,14.6987,72.249736,search
48821,6,443,528,281463,40,1400,533.07386,579.76561,-1.51153,0.54758,25.23106,0,18.869685,0.17382,1.20062,91.605237,search
46996,6,443,41,12086,40,1320,294.78049,398.22291,1.59151,1.66656,62.19197,0.000001,2.240923,0.14575,0.35265,5.829833,search
37928,6,443,25,9518,40,1320,380.72,527.21992,-0.46776,1.21467,105.44398,0,89.782871,3.80356,17.92819,91.28539,search
43214,6,443,31,12101,52,1400,390.35484,548.60701,-0.34438,1.25233,98.53273,0,1.194878,0.12819,0.25369,3.845838,search
49621,6,80,142,94759,52,1400,667.3169,657.25842,-1.93778,0.19238,55.1559,0,1.595294,0.03528,0.15525,4.974838,search
46268,6,443,31,12194,40,1400,393.35484,527.89305,-0.3663,1.21736,94.81239,0,2.960349,0.20033,0.57486,6.010006,search
44778,6,80,22,9977,52,1400,453.5,582.90415,-0.99673,0.94499,124.27558,0.000003,3.479591,0.21812,0.73582,4.580587,search
44780,6,80,28,14032,52,1400,501.14286,603.32429,-1.3308,0.74109,114.01757,0,3.120405,0.15535,0.58781,4.19456,search
42483,6,443,24,7844,40,1320,326.83333,472.42113,0.52245,1.53107,96.43256,0.000001,3.620144,0.22328,0.73105,5.135526,search
42059,6,443,67,34358,40,1400,512.80597,588.52429,-1.32456,0.71948,71.89969,0.000001,10.550259,0.29325,1.48011,19.354313,search
42601,6,443,337,237729,52,1400,705.4273,669.19198,-1.98603,0.07038,36.45321,0,0.639454,0.00881,0.04503,2.960294,search
44529,6,80,20,8508,52,1400,425.4,561.34984,-0.75409,1.05721,125.52164,0.000001,0.629511,0.11368,0.17746,2.159957,search
42767,6,443,32,9744,40,1320,304.5,435.86738,1.02206,1.61481,77.0512,0.000001,19.777257,1.01234,3.73008,31.382544,search
44564,6,80,405,265093,40,1400,654.55062,648.82637,-1.89213,0.22981,32.24044,0,29.824168,0.10161,1.4875,41.049626,search
46354,6,443,30,10666,40,1400,355.53333,489.73971,0.11255,1.37775,89.41383,0.000001,0.794947,0.09638,0.16305,2.795157,search
49855,6,443,177,114833,52,1400,648.77401,648.98603,-1.89184,0.2763,48.78078,0,14.88441,0.09866,1.11843,17.364288,search
44961,6,443,31,14338,52,1400,462.51613,580.83288,-1.02216,0.93865,104.32066,0.000001,2.650042,0.13602,0.47283,4.080585,search
37978,6,443,27,9688,40,1320,358.81481,513.6132,-0.18308,1.32566,98.84491,0.000005,3.200196,0.25538,0.64462,6.639899,search
49561,6,80,83,54460,52,1400,656.14458,657.2845,-1.92463,0.21668,72.14635,0.000001,0.994976,0.03219,0.12822,2.639965,search
41861,6,443,21,7048,40,1400,335.61905,519.1742,0.55873,1.59606,113.2931,0,0.268517,0.04952,0.0769,0.990311,search
41791,6,443,54,25881,52,1400,479.27778,596.50157,-1.20149,0.85238,81.17358,0.000001,0.660109,0.07407,0.15541,3.925592,search
38827,6,443,68,39561,52,1400,581.77941,644.14028,-1.74704,0.46207,78.11348,0.000001,0.944759,0.03799,0.12469,2.545051,search
37625,6,443,40,18413,40,1400,460.325,520.85216,-0.84884,0.89772,82.35396,0.000001,5.599974,0.26206,0.89238,10.22026,search
39988,6,80,16,1342,40,257,83.875,68.05409,0.89935,1.54452,17.01352,0.000034,86.074502,6.02598,21.40517,90.389716,search
38132,6,443,24,7773,40,1320,323.875,463.90187,0.78184,1.59651,94.69357,0.000001,0.219863,0.05892,0.07884,1.355236,search
37062,6,443,58,30144,52,1400,519.72414,620.34523,-1.45835,0.69667,81.45532,0,2.480342,0.06614,0.32769,3.769994,search
38877,6,80,130,87949,52,1400,676.53077,670.18395,-1.96612,0.15247,58.77902,0,0.734878,0.01294,0.06909,1.669853,search
38805,6,443,38,18668,52,1400,491.26316,600.26238,-1.26363,0.80949,97.37542,0,1.200033,0.06217,0.19858,2.300134,search
38811,6,443,45,23749,52,1400,527.75556,619.98578,-1.47408,0.68954,92.42202,0.000001,1.274456,0.05635,0.19463,2.479409,search
40351,6,80,10,944,40,327,94.4,100.33165,1.0367,1.74215,31.72765,0.000073,1.294812,0.23951,0.38777,2.155593,search
44770,6,80,20,8310,52,1400,415.5,548.81577,-0.60249,1.10035,122.71894,0.000002,4.954237,0.31128,1.09758,5.914348,search
44384,6,443,414,209934,52,1400,507.08696,567.07356,-1.29061,0.69431,27.87014,0.000001,15.030574,0.2218,1.29939,91.604987,search
43300,6,443,40,22484,52,1400,562.1,623.2566,-1.59331,0.56958,98.54552,0,0.79103,0.06729,0.14015,2.624211,search
37535,6,443,42,17937,40,1400,427.07143,498.99744,-0.60757,1.00225,76.99698,0,2.324769,0.15171,0.39339,6.219935,search
38589,6,443,25,9275,52,1400,371,522.19215,0.20617,1.44975,104.43843,0.000003,34.702671,2.94332,9.54198,70.639749,search
47323,6,443,24,7471,40,1320,311.29167,464.46057,0.93865,1.66544,94.80762,0.000001,7.045404,0.37936,1.42424,8.725288,search
41763,6,443,76,41199,52,1400,542.09211,623.6588,-1.56463,0.61107,71.53857,0.000001,0.275352,0.03521,0.0682,2.640407,search
38725,6,443,33,14677,52,1400,444.75758,576.56338,-0.9235,0.98833,100.3668,0.000003,1.354658,0.08512,0.24367,2.723721,search
46190,6,443,29,8166,40,1320,281.58621,436.87815,1.63921,1.84006,81.12624,0.000004,19.72116,1.14322,3.86125,32.010057,search
37056,6,443,70,35123,52,1400,501.75714,614.48049,-1.37137,0.75715,73.44447,0,3.214189,0.06957,0.38527,4.800302,search
43212,6,443,39,18655,52,1400,478.33333,592.43259,-1.14507,0.8657,94.86514,0.000001,1.204697,0.10121,0.22974,3.845916,search
43156,6,443,581,410918,52,1400,707.2599,667.43055,-1.98325,0.06238,27.68969,0,1.989547,0.01159,0.10044,6.720295,search
37519,6,443,28,9194,40,1320,328.35714,444.98324,0.82264,1.54848,84.09393,0.000001,0.559987,0.08883,0.13372,2.398434,search
46728,6,8443,22,7244,52,1340,329.27273,455.34714,0.79837,1.59288,97.08034,0.000001,3.940028,0.27023,0.82698,5.674929,search
49643,6,80,46,28159,52,1400,612.15217,648.36443,-1.82104,0.3676,95.59612,0.000001,0.569588,0.04233,0.12362,1.904951,search
44772,6,80,20,7626,52,1400,381.3,529.6177,-0.01644,1.34463,118.42612,0.000003,5.754004,0.35339,1.27559,6.714477,search
38871,6,80,62,38357,52,1400,618.66129,657.39925,-1.86206,0.33154,83.48979,0,0.499285,0.0236,0.07304,1.439727,search
37052,6,443,64,30137,52,1400,470.89062,604.12665,-1.19725,0.87286,75.51583,0,2.639188,0.06731,0.33147,4.240514,search
49573,6,80,477,333664,52,1400,699.50524,661.84257,-1.96913,0.09372,30.30369,0,2.399617,0.01613,0.11728,7.680056,search
43302,6,443,42,26974,52,1400,642.2381,638.86431,-1.8332,0.30158,98.5789,0,0.456347,0.06988,0.11104,2.865236,search
49761,6,80,12,1949,52,1125,162.41667,297.00462,7.0488,3.05667,85.73785,0.000005,1.724992,0.23961,0.47582,2.635662,search
38869,6,80,42,25369,52,1400,604.02381,656.71239,-1.81865,0.38789,101.33292,0.000002,0.785682,0.03512,0.1273,1.440043,search
46134,6,443,31,11031,40,1400,355.83871,499.52223,0.21335,1.42427,89.71684,0.000004,0.569992,0.09049,0.14503,2.714699,search
44602,6,80,71,41417,40,1400,583.33803,631.64819,-1.69161,0.4779,74.96285,0,29.702,0.51671,3.52968,36.169461,search
43310,6,443,42,22079,52,1400,525.69048,620.85707,-1.48773,0.67053,95.80033,0,0.318625,0.04488,0.08106,1.840254,search
42063,6,443,22,6107,52,1400,277.59091,405.73006,2.7245,1.99703,86.50194,0.000018,6.390533,0.37357,1.34752,7.845018,search
42585,6,443,43,21057,40,1400,489.69767,602.95229,-1.23883,0.8394,91.94936,0.000002,34.750706,1.04473,5.38898,43.878598,search
44574,6,80,132,83985,52,1400,636.25,645.8162,-1.85654,0.28304,56.21109,0.000001,0.389247,0.02763,0.0712,3.619378,search
45351,6,80,10,1718,40,785,171.8,258.10881,1.24137,1.80035,81.62117,0.002538,13.989819,1.68886,4.3513,15.199757,search
42011,6,443,144,92615,52,1400,643.15972,641.12758,-1.85211,0.27485,53.4273,0.000001,1.184465,0.03521,0.11713,5.034795,search
44826,6,80,174,115566,52,1400,664.17241,660.41961,-1.93068,0.19923,50.06628,0,19.034911,0.15538,1.50111,26.879927,search
44723,6,443,36,13566,52,1400,376.83333,527.07829,-0.07265,1.32278,87.84638,0.000003,3.594204,0.15531,0.59392,5.435797,search
43027,6,443,27,9081,40,1342,336.33333,486.3186,0.3628,1.47733,93.59206,0,38.180288,2.2954,8.10321,59.680347,search
47010,6,443,22,3829,40,671,174.04545,218.64448,0.10424,1.38318,46.61516,0.000018,0.349516,0.11,0.11223,2.309987,search
43749,6,443,13,797,40,164,61.30769,29.99329,8.47857,3.29601,8.31864,0.000007,0.19808,0.0811,0.06734,0.973233,search
43137,6,443,38,18192,40,1400,478.73684,582.44818,-1.16895,0.83513,94.48557,0,0.249065,0.04784,0.07536,1.770193,search
40537,6,443,24,8948,52,1400,372.83333,531.77515,0.08867,1.42515,108.54815,0.000002,0.720179,0.09306,0.16319,2.140348,search
43144,6,443,61,35574,52,1400,583.18033,637.67532,-1.71908,0.49212,81.64596,0,1.039833,0.056,0.15774,3.359737,search
42303,6,80,10,1471,40,703,147.1,214.72981,2.28028,2.02959,67.90353,0.000264,0.675271,0.15944,0.19695,1.434963,search
42649,6,443,23,7524,40,1320,327.13043,453.55363,0.64478,1.52595,94.57247,0,70.639918,3.28408,14.69868,72.24968,search
