@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute appName {'WeChat','Weibo','bilibili','iQIYI','手机淘宝','京东','Alipay','携程旅行','马蜂窝旅游','QQMusic','酷狗音乐','拼多多','今日头条','新浪新闻','Tencent news','NetEase News','抖音短视频','Meituan','Ximalaya','NetEase Music'}
@data
41292,6,80,32,18499,52,1400,578.09375,639.3927,-1.73381,0.44263,113.02973,0,1.121732,0.06878,0.20266,2.132141,Ximalaya
43975,6,80,899,660942,52,1400,735.19689,670.28937,-1.99671,-0.01771,22.3554,0,60.536371,0.0696,2.01901,62.50017,Ximalaya
49339,6,80,110,71228,40,1400,647.52727,664.83628,-1.91843,0.23923,63.38965,0,7.759856,0.08,0.73969,8.720378,Ximalaya
46056,6,80,11,2198,52,1047,199.81818,314.82082,2.64726,2.12881,94.92205,0.000013,4.797048,0.56598,1.41512,5.659831,Ximalaya
49357,6,80,126,72591,40,1400,576.11905,643.0718,-1.72438,0.47106,57.28939,0,2.050183,0.02423,0.18364,3.029337,Ximalaya
48707,6,443,26,9093,40,1400,349.73077,517.58868,0.2697,1.46131,101.50749,0,1.196283,0.11195,0.24126,2.798827,Ximalaya
44550,6,80,17,6683,40,938,393.11765,369.39981,-1.20364,0.65784,89.59261,0.000301,0.409881,0.12126,0.11611,1.940181,Ximalaya
48225,6,80,108,70797,40,1400,655.52778,668.75656,-1.93297,0.20527,64.35113,0,4.425987,0.04869,0.42642,5.210043,Ximalaya
48182,6,80,15,2389,40,894,159.26667,253.8468,3.42113,2.3162,65.54296,0.000012,58.732925,4.26862,15.10609,59.760721,Ximalaya
47754,6,80,10,2268,52,952,226.8,345.9482,0.64816,1.67437,109.39843,0.002329,1.59002,0.2694,0.47464,2.42463,Ximalaya
47715,6,80,676,483292,40,1400,714.92899,676.32287,-1.9963,0.023,26.01242,0,2.205939,0.01198,0.12525,8.088658,Ximalaya
47951,6,80,112,71845,40,1400,641.47321,659.58156,-1.90217,0.2718,62.3246,0,0.209561,0.00766,0.03193,0.849994,Ximalaya
41694,6,80,153,90113,40,1400,588.97386,648.62376,-1.77474,0.42716,52.43812,0,1.70414,0.01972,0.14133,2.997335,WeChat
39754,6,80,13,1503,40,728,115.61538,179.99297,8.18069,3.2475,49.92107,0.000001,32.620182,4.02445,9.52527,48.29338,Ximalaya
46003,6,80,24,8834,40,1400,368.08333,520.41145,-0.11615,1.27783,106.22854,0.000001,6.759846,0.33937,1.37054,7.805507,Ximalaya
47617,6,80,54,32121,40,1400,594.83333,656.04629,-1.80994,0.39311,89.27659,0,0.229189,0.01653,0.04377,0.876192,Ximalaya
45670,6,80,27,9398,52,1342,348.07407,475.03816,-0.04717,1.27054,91.42114,0.000004,90.806294,4.00458,17.39631,104.119112,Ximalaya
49361,6,80,128,73495,40,1400,574.17969,634.15906,-1.68698,0.48197,56.05227,0,2.059483,0.02638,0.18397,3.350015,Ximalaya
38878,6,80,16,4516,40,1400,282.25,455.63424,1.92574,1.90873,113.90856,0.000003,0.246474,0.0693,0.07392,1.039541,Ximalaya
47893,6,80,47,29189,40,1400,621.04255,657.65088,-1.87122,0.31037,95.92824,0,0.17703,0.01369,0.03573,0.629944,Ximalaya
45500,6,80,16,2963,40,669,185.1875,248.58958,-0.08057,1.35635,62.14739,0.000005,1.910371,0.18132,0.46578,2.719788,Ximalaya
38740,6,80,12,2875,40,1400,239.58333,397.422,3.77432,2.28266,114.72585,0.000037,0.200572,0.06188,0.06799,0.680637,WeChat
45808,6,80,14,3828,40,1198,273.42857,440.99979,0.42543,1.56082,117.86215,0.000049,0.528932,0.10047,0.13822,1.306047,Ximalaya
46052,6,80,12,2128,40,954,177.33333,300.8126,2.11085,2.04935,86.83712,0.000082,1.439545,0.19684,0.39931,2.1652,Ximalaya
38803,6,443,30,8869,40,1400,295.63333,422.34121,0.95312,1.55266,77.1086,0.000002,59.613956,2.10918,10.86762,61.166227,Ximalaya
41256,6,80,13,2419,40,1148,186.07692,323.00523,4.01797,2.42695,89.58553,0.000023,28.24041,2.81334,7.77677,33.760074,Ximalaya
43810,6,80,13,2812,52,1400,216.30769,374.88878,5.42865,2.66521,103.97544,0.000005,0.850009,0.1229,0.22939,1.474761,Ximalaya
49367,6,80,110,71184,40,1400,647.12727,665.19448,-1.91844,0.23921,63.4238,0,2.075182,0.02719,0.19986,2.963899,Ximalaya
42533,6,80,12,2271,52,1040,189.25,308.05171,2.88301,2.19659,88.92687,0.000004,3.240142,0.35684,0.9156,3.925262,Ximalaya
38613,6,80,14,3262,52,1400,233,406.11645,3.29104,2.28658,108.53919,0.000002,1.110414,0.13462,0.291,1.750115,Ximalaya
38896,6,80,12,2681,52,1348,223.41667,391.15778,3.57536,2.33107,112.91753,0.000004,1.359799,0.18365,0.38024,2.020122,Ximalaya
48239,6,80,112,73033,40,1400,652.08036,662.28301,-1.92097,0.23494,62.57986,0,2.026966,0.02504,0.19315,2.778993,Ximalaya
49308,6,443,32,14712,40,1400,459.75,590.49169,-1.0477,0.93067,104.38517,0.000001,0.283044,0.04271,0.07045,1.323932,Ximalaya
45545,6,80,11,2256,40,930,205.09091,324.25508,1.14646,1.82457,97.76658,0.000799,3.094912,0.47645,0.90268,4.764545,Ximalaya
38611,6,80,12,2296,52,1028,191.33333,310.34103,2.55636,2.13411,89.58774,0.000034,0.734388,0.13089,0.20841,1.439752,Ximalaya
43384,6,80,19,4975,52,1154,261.84211,373.35312,0.44197,1.5067,85.65308,0.000002,1.16061,0.14424,0.27417,2.596256,Ximalaya
43436,6,80,18,2267,40,480,125.94444,130.99426,1.37636,1.67686,30.87564,0.000057,209.945332,13.69122,49.31559,232.75079,WeChat
40423,6,5222,10,1354,52,531,135.4,142.69492,3.64669,2.26938,45.1241,0.000083,0.318965,0.13329,0.08984,1.199635,Ximalaya
40423,6,5222,10,984,52,159,98.4,49.69748,-1.68761,0.42397,15.71572,0.005021,237.159448,27.52917,74.13086,247.762548,Ximalaya
45517,6,80,11,2256,40,930,205.09091,324.25508,1.14646,1.82457,97.76658,0.002148,6.296618,0.80004,1.84731,8.000429,Ximalaya
49296,6,443,28,9314,40,1400,332.64286,510.51628,0.60792,1.57671,96.47851,0,0.247325,0.04967,0.07257,1.341013,Ximalaya
47987,6,80,12,2912,40,1400,242.66667,424.85004,2.65426,2.13131,122.64364,0.000013,0.200038,0.06945,0.07362,0.763961,WeChat
47799,6,80,13,2632,40,1400,202.46154,373.51318,5.8987,2.75111,103.59392,0.000003,3.174986,0.31083,0.86665,3.729922,Ximalaya
49385,6,80,110,71040,40,1400,645.81818,666.37188,-1.91844,0.23908,63.53607,0,8.264146,0.08294,0.78779,9.040921,Ximalaya
48245,6,80,112,73737,40,1400,658.36607,668.77819,-1.93687,0.19783,63.1936,0.000001,3.270022,0.03811,0.31044,4.230315,Ximalaya
37248,6,80,14,3636,52,1400,259.71429,417.8242,2.12034,1.9447,111.66821,0.000002,0.785327,0.11966,0.20522,1.55563,Ximalaya
46763,6,80,12,2206,52,953,183.83333,291.51811,2.31326,2.0878,84.15403,0.00001,0.944846,0.15271,0.26557,1.679825,Ximalaya
38669,6,80,14,3263,52,1400,233.07143,406.11899,3.28928,2.28597,108.53987,0.000002,1.060442,0.13615,0.27469,1.769903,Ximalaya
47251,6,80,21,2750,40,313,130.95238,123.19303,-1.40936,0.74194,26.88292,0.000001,59.729913,6.69233,15.88231,133.846557,Ximalaya
37958,6,80,10,1261,52,449,126.1,145.05616,0.82618,1.71157,45.87079,0.005565,0.151635,0.09933,0.04398,0.89399,Ximalaya
49371,6,80,110,71144,40,1400,646.76364,661.94645,-1.90956,0.23303,63.11412,0,1.980257,0.02835,0.19132,3.09002,Ximalaya
40644,6,80,12,2105,52,1088,175.41667,296.97431,5.20849,2.65862,85.7291,0.000003,0.500741,0.11415,0.14911,1.255646,Ximalaya
49379,6,80,110,71212,40,1400,647.38182,664.96983,-1.91841,0.23919,63.40239,0,5.104033,0.05495,0.4871,5.989417,Ximalaya
48223,6,80,116,74157,40,1400,639.28448,664.69888,-1.9085,0.26249,61.71574,0,2.733006,0.032,0.25471,3.679989,Ximalaya
38900,6,80,14,4469,40,1400,319.21429,484.76389,0.91403,1.6064,129.5586,0.000006,0.183755,0.07069,0.05767,0.918941,Ximalaya
48241,6,80,110,71721,40,1400,652.00909,660.87628,-1.91823,0.23917,63.01208,0,3.02893,0.03524,0.29005,3.840668,Ximalaya
48243,6,80,110,71441,40,1400,649.46364,663.14417,-1.91839,0.23911,63.22832,0,5.35024,0.05715,0.51039,6.229024,Ximalaya
43736,6,80,14,2957,40,1400,211.21429,368.95338,5.51091,2.66083,98.60694,0.000004,4.795062,0.48352,1.25567,6.285814,Ximalaya
44625,6,443,25,7214,40,1400,288.56,442.51916,2.06794,1.92809,88.50383,0.000001,0.297781,0.11127,0.12161,2.670512,Ximalaya
45871,6,80,14,1432,40,348,102.28571,110.32901,0.36138,1.53386,29.48667,0.000064,15.53048,1.2497,4.12296,16.246073,Ximalaya
47945,6,80,2751,2048080,40,1400,744.48564,670.24385,-1.97733,-0.05871,12.77873,0,5.169894,0.00564,0.10039,15.501002,Ximalaya
47203,6,80,19,2460,40,348,129.47368,124.95531,-1.13779,0.87587,28.66671,0.000043,1.763661,0.15851,0.39469,2.853172,Ximalaya
45648,6,80,18,4929,40,1343,273.83333,429.00159,1.49244,1.7846,101.11664,0.00001,26.639768,1.92181,6.27799,32.670831,Ximalaya
43561,6,80,14,2870,52,1400,205,367.74486,5.8052,2.74385,98.28395,0.000041,1.38528,0.1653,0.35946,2.148948,Ximalaya
38771,6,5222,13,1532,52,530,117.84615,128.88029,5.78962,2.68631,35.74496,0.000018,121.953942,10.27623,33.67224,123.314791,Ximalaya
38771,6,5222,8,476,52,64,59.5,5.80948,-1.55238,-0.59017,2.05396,0.000001,269.339988,38.6353,94.18488,270.447067,Ximalaya
49073,6,80,247,167742,40,1400,679.11741,674.75805,-1.97376,0.12723,42.93383,0.000001,0.975024,0.00912,0.06614,2.244191,Ximalaya
48195,6,80,39,14239,40,1311,365.10256,445.48313,-0.94214,0.8924,71.33439,0.000002,4.843101,0.25833,0.81443,9.81671,Ximalaya
49395,6,80,116,71316,40,1400,614.7931,652.8145,-1.83757,0.34098,60.6123,0,6.620068,0.06382,0.61463,7.339751,Ximalaya
45981,6,80,20,5745,40,1400,287.25,462.31622,1.62551,1.85312,103.37705,0.000002,1.360016,0.11737,0.29957,2.22995,Ximalaya
49511,6,80,16,4869,52,1337,304.3125,449.51456,0.74726,1.56589,112.37864,0.000003,4.782744,0.39658,1.17567,5.948646,Ximalaya
47783,6,80,454,314851,40,1400,693.50441,670.35181,-1.97212,0.08835,31.46117,0,4.838922,0.03685,0.33045,16.695212,Ximalaya
43794,6,80,13,2967,52,1400,228.23077,379.89313,4.73755,2.50542,105.3634,0.000037,1.54971,0.19167,0.41561,2.300008,Ximalaya
39390,6,80,14,2681,52,958,191.5,291.11675,2.29694,2.05566,77.80423,0.000006,5.449721,0.46876,1.43978,6.093858,Ximalaya
49635,6,80,11,2592,52,1311,235.63636,395.7934,2.80676,2.16229,119.3362,0.000008,4.792931,0.58354,1.40806,5.835359,Ximalaya
37466,6,80,13,2602,40,1400,200.15385,364.08153,6.87186,2.95499,100.97805,0.000017,19.810497,2.94827,6.495,35.379226,Ximalaya
49369,6,80,138,72547,40,1400,525.7029,624.25688,-1.50874,0.66033,53.14027,0,1.99983,0.02139,0.17184,2.929971,Ximalaya
49155,6,443,20,4797,40,1400,239.85,413.4106,3.59354,2.28608,92.44142,0.000037,0.267945,0.0673,0.06893,1.278687,Ximalaya
48158,6,80,16,2785,40,941,174.0625,248.26963,3.36217,2.0779,62.06741,0.011129,0.745177,0.11378,0.17837,1.706753,Ximalaya
47247,6,80,14,1399,40,313,99.92857,105.26529,0.17369,1.49166,28.13333,0.000393,10.148368,0.83574,2.68888,10.864629,Ximalaya
48203,6,80,116,75821,40,1400,653.62931,663.71819,-1.92573,0.22668,61.62469,0,3.033828,0.03535,0.28341,4.064676,Ximalaya
43384,6,80,88,42151,52,976,478.98864,372.57356,-1.61519,0.26124,39.71647,0.000036,64.696023,1.19804,7.18424,104.229907,Ximalaya
38734,6,80,10,1507,52,547,150.7,193.47147,0.61904,1.66761,61.18105,0.001587,9.13895,1.09766,2.84436,9.878912,Ximalaya
38920,6,80,9,1366,52,762,151.77778,222.16399,4.14898,2.52037,74.05466,0.001171,14.732688,1.96125,4.82833,15.690006,Ximalaya
41419,6,5222,11,1737,52,530,157.90909,153.59714,1.04839,1.56677,46.31128,0.000058,0.266313,0.10022,0.0843,1.002218,Ximalaya
41419,6,5222,10,984,52,159,98.4,49.69748,-1.68761,0.42397,15.71572,0.00025,56.147815,7.45022,17.26904,67.05199,Ximalaya
43122,6,80,18,5016,40,1371,278.66667,438.98595,1.42982,1.76865,103.46998,0.000006,4.734241,0.3804,1.09384,6.466737,Ximalaya
42801,6,80,24,11642,52,1400,485.08333,559.16045,-1.31813,0.68935,114.13815,0.000003,1.470152,0.14261,0.30076,3.279974,Ximalaya
42407,6,443,19,4741,40,1340,249.52632,407.99515,2.8584,2.15915,93.60051,0,0.437947,0.13778,0.13982,2.480042,Ximalaya
49405,6,80,118,72047,40,1400,610.5678,647.45789,-1.8129,0.36117,59.60333,0,0.239122,0.00949,0.03373,1.109949,Ximalaya
38772,6,80,12,1565,52,567,130.41667,167.08055,2.21361,2.06639,48.232,0.000009,1.941594,0.24334,0.54426,2.676763,Ximalaya
47931,6,80,131,92094,40,1400,703.00763,667.68558,-1.98177,0.07807,58.33596,0.000001,0.228205,0.00646,0.02939,0.840307,Ximalaya
38955,6,80,24,10987,40,1400,457.79167,609.65646,-1.11861,0.90932,124.4456,0.000001,3.969675,0.21478,0.80473,4.939868,WeChat
44238,6,80,12,2311,52,971,192.58333,306.38605,1.98607,2.02603,88.44603,0.00001,0.25266,0.08462,0.09757,0.930865,Ximalaya
44447,6,80,14,2774,40,963,198.14286,317.98874,1.67077,1.8929,84.98606,0.000006,74.790232,7.80458,20.51443,101.459503,Ximalaya
41295,6,443,20,5570,40,1400,278.5,425.65179,2.34697,1.9757,95.17863,0.000001,209.623421,11.11224,46.78966,211.132604,WeChat
47724,6,80,26,13799,52,1400,530.73077,616.41255,-1.49436,0.63627,120.88845,0,0.656224,0.06679,0.13783,1.669828,Ximalaya
44978,6,80,12,2317,52,1176,193.08333,330.29519,4.33742,2.48171,95.34801,0.000033,0.662495,0.11446,0.18604,1.259043,Ximalaya
49189,6,80,17,6055,40,1400,356.17647,510.7371,0.36978,1.45246,123.87194,0,0.130213,0.03499,0.04975,0.559892,Ximalaya
49306,6,80,16,2530,40,981,158.125,270.47132,4.15518,2.47798,67.61783,0.000002,0.648962,0.09171,0.15542,1.375701,Ximalaya
42463,6,80,12,2367,52,1176,197.25,335.48749,3.87824,2.39045,96.8469,0.000006,1.516183,0.20876,0.42107,2.296364,Ximalaya
42833,6,80,34,17495,52,1400,514.55882,596.29287,-1.42592,0.64614,102.26338,0,1.329587,0.08636,0.24021,2.849932,Ximalaya
41296,6,80,10,1341,52,575,134.1,169.04937,2.40373,2.05987,53.45811,0.000062,0.81798,0.17644,0.23726,1.587982,Ximalaya
41548,6,80,9,2035,52,906,226.11111,323.59455,0.35783,1.55559,107.86485,0.001138,4.784706,0.7019,1.54731,5.615222,Ximalaya
48259,6,80,11,2112,52,962,192,296.32047,2.15098,2.02669,89.34398,0.000005,4.806077,0.54841,1.42183,5.484101,Ximalaya
37450,6,80,11,1548,40,548,140.72727,187.39025,1.1009,1.81411,56.50029,0.001637,54.570233,7.04148,16.43498,70.414757,Ximalaya
45581,6,80,11,2256,40,930,205.09091,324.25508,1.14646,1.82457,97.76658,0.001511,5.17,0.6838,1.5135,6.838023,Ximalaya
37336,6,80,13,1664,52,548,128,174.89161,2.08247,2.07979,48.50621,0.001734,90.849902,9.15071,24.95465,109.808501,Ximalaya
42827,6,80,12,2637,52,1316,219.75,383.93926,3.44262,2.30519,110.83372,0.000002,1.914802,0.23445,0.53699,2.578944,Ximalaya
46057,6,80,21,8643,40,1400,411.57143,571.41183,-0.64173,1.11932,124.69228,0.000002,59.089151,3.00999,12.86587,60.199704,Ximalaya
42705,6,80,10,1748,52,865,174.8,258.7469,2.81214,2.15338,81.82296,0.001953,0.375394,0.13665,0.12169,1.229816,Ximalaya
49216,6,80,16,2401,40,894,150.0625,243.46701,4.13343,2.45239,60.86675,0.000022,43.149282,2.9399,10.74666,44.098574,Ximalaya
48972,6,80,10,1575,40,840,157.5,249.0242,3.383,2.28475,78.74837,0.000004,0.313178,0.06953,0.10835,0.625812,WeChat
39406,6,80,14,2717,52,958,194.07143,292.53143,2.21416,2.03372,78.18231,0.000002,1.659539,0.18887,0.43046,2.455366,Ximalaya
49218,6,80,13,1999,40,779,153.76923,217.08139,2.99076,2.08024,60.20755,0.005214,58.779897,4.99489,16.21708,59.938629,Ximalaya
49353,6,80,126,71488,40,1400,567.36508,632.49443,-1.66093,0.51005,56.34708,0,5.048989,0.04992,0.45021,6.239671,Ximalaya
45793,6,80,14,1300,40,280,92.85714,91.76278,0.17629,1.48917,24.52464,0.000965,0.480313,0.08384,0.12719,1.089911,Ximalaya
47895,6,80,37,17605,40,1400,475.81081,590.69683,-1.15847,0.82975,97.10996,0.000001,0.209577,0.03791,0.06313,1.364871,Ximalaya
42847,6,80,18,8648,52,1400,480.44444,608.38568,-1.30559,0.79094,143.39788,0.000001,1.089902,0.11468,0.2543,1.949643,Ximalaya
47824,6,80,29,11495,40,1400,396.37931,508.73158,-0.71125,0.98635,94.46908,0,1.729985,0.10211,0.31802,2.859045,Ximalaya
47827,6,80,46,22926,40,1400,498.3913,609.98106,-1.32931,0.75331,89.9368,0,0.439734,0.02642,0.07514,1.188876,Ximalaya
49351,6,80,110,71088,40,1400,646.25455,665.98124,-1.91842,0.2391,63.49882,0,5.118164,0.05455,0.48824,5.945631,Ximalaya
45605,6,80,11,2268,52,930,206.18182,323.71756,1.14763,1.82524,97.60452,0.000029,0.820085,0.22246,0.27056,2.224649,Ximalaya
42799,6,80,17,4933,52,1397,290.17647,445.97932,1.28598,1.72042,108.16587,0.000004,0.779988,0.12219,0.1889,1.955097,Ximalaya
41269,6,80,48,22690,52,1064,472.70833,487.75305,-1.81182,0.3547,70.40109,0,0.317173,0.03385,0.06761,1.590979,WeChat
48231,6,80,12,2394,52,1066,199.5,327.36944,2.34658,2.09433,94.50342,0.000002,1.201194,0.1828,0.33261,2.010824,Ximalaya
45690,6,80,13,3507,52,1400,269.76923,454.94922,2.00303,2.02295,126.18021,0.000002,4.759389,0.46898,1.29609,5.627731,Ximalaya
38752,6,80,16,3741,40,1400,233.8125,419.4148,3.30157,2.31442,104.8537,0.000002,4.830596,0.40732,1.18924,6.109762,Ximalaya
37344,6,80,10,1508,52,548,150.8,193.67643,0.62004,1.66783,61.24587,0.001618,0.191913,0.09875,0.07046,0.888765,Ximalaya
42887,6,80,79,30296,52,1400,383.49367,506.69127,-0.60191,1.07935,57.00722,0.000002,4.285138,0.2019,0.5955,15.748586,Ximalaya
45893,6,80,35,15166,40,1400,433.31429,558.6415,-0.8474,0.99683,94.42765,0,1.785179,0.08401,0.30198,2.856368,Ximalaya
47820,6,80,21,5035,40,1400,239.7619,368.9545,3.01316,2.05561,80.51247,0.000006,1.634712,0.1372,0.34796,2.743952,Ximalaya
49578,6,80,45,15165,40,1400,337,479.47351,0.74272,1.55744,71.47569,0.000002,15.810268,1.13193,3.28346,49.805032,WeChat
49220,6,80,18,4372,40,1400,242.88889,371.42771,3.22557,2.04787,87.54635,0.000006,0.19949,0.05876,0.06865,0.998897,Ximalaya
42925,6,80,14,3714,52,1400,265.28571,424.07503,1.8303,1.87577,113.33882,0.000002,1.154629,0.14157,0.30188,1.84047,Ximalaya
49322,6,80,12,2989,40,1400,249.08333,424.26318,2.55997,2.09414,122.47423,0.000005,0.187983,0.06503,0.07103,0.715372,WeChat
47729,6,80,656,464067,40,1400,707.41921,676.07947,-1.99146,0.04283,26.39647,0,16.22839,0.03455,0.64257,22.628918,Ximalaya
43728,6,80,15,4262,52,935,284.13333,341.4221,-0.05958,1.27828,88.15481,0.000256,19.837047,1.55278,5.07359,21.738959,Ximalaya
39906,6,80,12,1298,40,617,108.16667,163.65453,5.56936,2.73182,47.24299,0.046892,74.831391,7.10462,21.41984,78.150809,Ximalaya
38736,6,80,10,1507,52,547,150.7,193.47147,0.61904,1.66761,61.18105,0.001644,0.252641,0.11156,0.09943,1.004054,Ximalaya
47695,6,80,544,385968,40,1400,709.5,678.12097,-1.99537,0.0353,29.0742,0,0.151548,0.00253,0.01504,1.375048,Ximalaya
42697,6,80,58,36133,52,1400,622.98276,644.05661,-1.8328,0.3034,84.56878,0,0.42997,0.03895,0.08576,2.220042,Ximalaya
43372,6,80,14,2792,52,945,199.42857,300.89218,1.97306,1.98172,80.41682,0.000004,1.170983,0.14778,0.30406,1.921164,Ximalaya
38988,6,80,14,4414,40,1400,315.28571,481.91603,1.04723,1.64756,128.79748,0.000002,0.189727,0.07279,0.06119,0.946246,Ximalaya
49077,6,80,421,290805,40,1400,690.74822,672.25199,-1.97832,0.09904,32.76356,0,1.405956,0.01066,0.09298,4.4778,Ximalaya
42562,6,80,14,3286,40,1400,234.71429,377.69327,4.17419,2.30661,100.94277,0.000019,0.237413,0.07921,0.07146,1.029778,Ximalaya
37139,6,443,23,6918,40,1400,300.78261,445.01695,1.51896,1.78785,92.79245,0.000001,0.321096,0.1323,0.1211,2.910569,Ximalaya
45839,6,80,1008,696743,40,1400,691.21329,673.91169,-1.98395,0.09449,21.22622,0,2.350215,0.0106,0.08644,10.673686,Ximalaya
47965,6,80,116,75861,40,1400,653.97414,663.41232,-1.92568,0.22666,61.59629,0,0.15569,0.00734,0.02811,0.84448,Ximalaya
37948,6,80,12,1555,52,612,129.58333,171.3308,3.18886,2.25286,49.45894,0.000024,0.149294,0.0817,0.0556,0.898653,Ximalaya
49331,6,80,114,72484,40,1400,635.82456,666.0433,-1.90577,0.26779,62.38067,0,20.762416,0.1933,1.94394,21.843164,Ximalaya
38653,6,80,23,7047,40,1400,306.3913,462.66015,0.62069,1.55289,96.47131,0.000001,91.280874,4.59802,18.95534,101.156457,Ximalaya
43374,6,80,12,2234,52,928,186.16667,294.26457,1.93286,2.01606,84.94687,0.000004,1.640477,0.22829,0.45484,2.511152,Ximalaya
39664,6,443,15,2105,40,480,140.33333,143.50083,0.35591,1.37916,37.05176,0.000074,30.302008,2.25661,7.77875,31.592517,WeChat
49304,6,80,16,4980,40,1357,311.25,479.98001,0.39224,1.47868,119.995,0.000012,0.667996,0.09972,0.16268,1.495851,Ximalaya
48985,6,443,31,9399,40,1400,303.19355,491.01655,1.20359,1.75875,88.18918,0,1.206977,0.08181,0.21772,2.454175,Ximalaya
43729,6,443,13,2904,40,1400,223.38462,386.0296,4.37689,2.40698,107.06535,0.000056,0.148324,0.0568,0.05566,0.681645,WeChat
37285,6,443,25,10562,52,1400,422.48,544.90374,-0.63848,1.09301,108.98075,0,60.0192,2.55848,11.98169,61.403616,Ximalaya
47667,6,80,572,405063,40,1400,708.1521,678.17668,-1.99435,0.03778,28.35599,0,0.250796,0.0038,0.02214,2.169809,Ximalaya
47864,6,80,16,2913,40,893,182.0625,254.06335,1.6773,1.73182,63.51584,0.000004,5.305135,0.41197,1.30911,6.179581,Ximalaya
39456,6,80,14,2731,52,958,195.07143,294.80271,2.18147,2.02984,78.78934,0.000003,4.284846,0.39047,1.126,5.076047,Ximalaya
42550,6,443,25,8319,40,1400,332.76,453.12526,1.0414,1.57413,90.62505,0.000001,2.160097,0.16062,0.42804,3.854866,Ximalaya
49373,6,80,116,73115,40,1400,630.30172,657.36079,-1.87172,0.28555,61.03442,0,4.975886,0.05405,0.46251,6.215894,Ximalaya
40578,6,80,19,7462,40,1400,392.73684,564.77288,-0.55712,1.16954,129.56778,0,10.81964,0.64666,2.46812,11.639962,Ximalaya
49234,6,80,14,3200,40,1024,228.57143,360.45323,0.85774,1.66944,96.33518,0.006748,1.382113,0.19908,0.34765,2.58808,Ximalaya
44525,6,80,12,1475,52,728,122.91667,185.61315,7.28297,3.10961,53.5819,0.000011,0.179127,0.08035,0.07343,0.88389,Ximalaya
42932,6,80,12,2578,52,1307,214.83333,376.04805,3.78229,2.37169,108.55572,0.000075,1.695104,0.21818,0.47459,2.400028,Ximalaya
47780,6,80,42,24288,40,1400,578.28571,604.67391,-1.65111,0.40835,93.30321,0,4.588532,0.23637,0.7521,9.691056,Ximalaya
38960,6,80,14,4430,40,1400,316.42857,481.64728,1.04024,1.64547,128.72565,0.000008,0.254701,0.07423,0.07848,0.964998,Ximalaya
49393,6,80,114,70972,40,1400,622.5614,657.84261,-1.85825,0.31123,61.61261,0,5.039604,0.05522,0.47254,6.239897,Ximalaya
46045,6,80,90,49545,40,1400,550.5,643.85104,-1.67756,0.54095,67.86786,0,0.904021,0.02029,0.09958,1.80545,Ximalaya
47251,6,80,12,2739,52,1400,228.25,379.39692,5.32265,2.62564,109.52246,0.000029,0.194973,0.04769,0.0738,0.524545,Ximalaya
49309,6,80,19,5506,40,1400,289.78947,485.22633,1.61261,1.90609,111.31855,0.000003,0.173451,0.03114,0.05481,0.560587,Ximalaya
49309,6,80,4,160,40,40,40,0,-3,0,0,0.00001,0.417326,0.13944,0.1965,0.418308,Ximalaya
47798,6,80,26,13737,52,1400,528.34615,545.64675,-1.4735,0.46397,107.01013,0.000002,1.905629,0.18977,0.37575,4.744285,Ximalaya
45841,6,80,1128,772222,40,1400,684.59397,672.29548,-1.97793,0.11526,20.01731,0,16.199788,0.03711,0.68259,41.818543,Ximalaya
40129,6,80,14,3353,52,1273,239.5,385.11645,2.22615,2.00726,102.9267,0.000004,1.125134,0.13005,0.29349,1.690654,Ximalaya
49375,6,80,112,72980,40,1400,651.60714,662.67623,-1.9209,0.23506,62.61702,0,5.020836,0.05416,0.47495,6.012149,Ximalaya
38738,6,80,11,1193,52,496,108.45455,128.80102,5.24157,2.68886,38.83497,0.000004,14.716391,1.58438,4.37937,15.843768,Ximalaya
45686,6,80,12,2677,52,1344,223.08333,390.19983,3.55935,2.32793,112.64099,0.000016,3.417783,0.37425,0.96451,4.116743,Ximalaya
49403,6,80,110,71356,40,1400,648.69091,663.8011,-1.91835,0.23925,63.29095,0,0.238694,0.00863,0.03652,0.940646,Ximalaya
45941,6,80,125,67210,40,1400,537.68,609.23432,-1.55532,0.58736,54.49157,0,9.71999,0.13077,0.88397,16.214876,Ximalaya
42662,6,80,12,2977,40,1400,248.08333,424.7404,2.55582,2.09303,122.61199,0.000003,0.236861,0.07356,0.08354,0.809133,WeChat
48264,6,443,25,7071,40,1400,282.84,438.89877,2.32239,1.99487,87.77975,0.000001,0.43432,0.12543,0.13707,3.01024,Ximalaya
49329,6,80,122,72167,40,1400,591.53279,646.93401,-1.7727,0.42349,58.57065,0,11.711355,0.10466,1.05994,12.663371,Ximalaya
45891,6,80,81,45006,40,1400,555.62963,609.23219,-1.62738,0.51694,67.69247,0,7.134876,0.23206,0.98683,18.565081,Ximalaya
49212,6,80,19,5508,40,947,289.89474,371.17564,-0.86475,0.98865,85.15353,0.000021,3.192114,0.24541,0.71821,4.417328,Ximalaya
