@relation flows-weka.filters.unsupervised.attribute.Remove-R16-37-weka.filters.unsupervised.attribute.Remove-R1

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute app {BG,FG}

@data
5222,57338,6,5,555,40,327,111,109.06695,0.037236,109.699253,27.49175,47.46254,109.967019,BG
5222,57338,6,12,1683,40,459,140.25,150.40563,0.000035,42.047295,4.03073,12.03135,44.338004,BG
5222,57338,6,7,935,40,340,133.57143,127.27569,0.037057,117.844855,20.27921,43.65081,121.675236,BG
5222,57338,6,9,1122,40,380,124.66667,123.6069,0.000022,294.14363,37.49249,97.02165,299.939886,BG
5222,57338,6,5,1127,40,680,225.4,253.023,0.000828,126.284842,31.5999,54.66638,126.399597,BG
5222,57338,6,14,837,40,75,59.78571,15.24644,0.000007,297.161494,22.88886,79.17571,297.555174,BG
5222,57338,6,13,2242,40,459,172.46154,160.29282,0.000007,120.865969,12.05524,33.24397,144.662936,BG
5222,57338,6,11,1461,40,327,132.81818,119.56574,0.000063,149.895336,29.99859,59.93092,299.985869,BG
5222,57338,6,14,2553,40,475,182.35714,173.94482,0.000335,235.142355,23.07161,63.40573,299.930952,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000008,158.841378,59.97348,73.62434,299.867407,BG
5222,57338,6,15,2090,40,459,139.33333,147.51844,0.00005,160.639226,21.41908,46.63348,299.867188,BG
5222,57338,6,13,2237,40,686,172.07692,194.02833,0.000089,163.736248,24.9997,55.68653,299.996355,BG
5222,57338,6,7,767,40,459,109.57143,143.4243,0.000247,133.565425,22.31835,49.75124,133.910075,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000006,118.740572,23.8014,47.46961,119.006996,BG
5222,57338,6,11,931,40,327,84.63636,78.27373,0.000007,128.04447,29.99866,47.05502,299.986629,BG
5222,57338,6,16,2430,40,459,151.875,150.86744,0.000008,92.191569,11.20266,25.06544,168.039871,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037115,247.446972,61.92852,107.10914,247.714072,BG
5222,57338,6,4,228,40,75,57,17.0147,0.000011,0.153203,0.0634,0.06527,0.190209,BG
5222,57338,6,19,3108,40,475,163.57895,162.51844,0.00004,208.445329,16.66622,48.65147,299.991954,BG
5222,57338,6,17,3079,40,459,181.11765,163.45062,0.000029,189.403932,16.23607,45.61122,259.777061,BG
5222,57338,6,6,951,40,683,158.5,235.05655,0.000007,0.153146,0.05356,0.05729,0.267797,BG
5222,57338,6,10,823,40,327,82.3,83.12888,0.000008,284.913478,31.73275,89.51293,285.594755,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037118,23.791614,6.01637,10.26264,24.06548,BG
5222,57338,6,24,2372,40,459,98.83333,114.63917,0.000018,246.917945,12.94022,50.75813,297.625156,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000058,273.33276,54.71978,109.3065,273.598915,BG
5222,57338,6,16,2198,40,459,137.375,142.52977,0.000057,184.441207,19.99992,48.90617,299.998775,BG
5222,57338,6,8,975,40,340,121.875,123.01162,0.000035,238.451078,42.84106,81.67284,299.887393,BG
5222,57338,6,15,2593,40,475,172.86667,171.75753,0.000342,178.3487,21.427,53.15432,299.978024,BG
5222,57338,6,12,2104,40,683,175.33333,199.11192,0.000007,236.205764,21.61143,67.86141,237.725769,BG
5222,57338,6,10,823,40,327,82.3,83.12888,0.000007,74.72386,15.89332,29.65542,143.039923,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037178,89.020137,22.32136,38.50858,89.285455,BG
5222,57338,6,12,1683,40,459,140.25,150.40563,0.000016,106.986108,9.95297,30.68973,109.482701,BG
5222,57338,6,10,823,40,327,82.3,83.12888,0.000011,188.450856,33.32864,64.89715,299.957757,BG
5222,57338,6,18,1108,40,75,61.55556,14.49606,0.000007,293.879425,17.63417,69.06425,299.780911,BG
5222,57338,6,17,2470,40,459,145.29412,148.71123,0.000007,181.459156,14.44255,44.41409,231.080856,BG
5222,57338,6,6,894,40,327,149,126.4318,0.000077,138.155287,27.6765,55.23942,138.382524,BG
5222,57338,6,15,1871,40,459,124.73333,138.24638,0.00002,261.823917,21.41843,67.28822,299.858011,BG
5222,57338,6,33,7276,40,824,220.48485,215.0845,0.000005,158.300892,6.55821,27.8395,209.862653,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000008,149.219791,29.90095,59.65945,149.504766,BG
5222,57338,6,4,228,40,75,57,17.0147,0.000061,0.068477,0.0352,0.02796,0.105602,BG
5222,57338,6,17,2960,40,475,174.11765,168.71378,0.000011,198.584547,16.88095,49.55184,270.095247,BG
5222,57338,6,8,743,40,327,92.875,89.88248,0.000006,208.980448,42.84833,74.69471,299.938295,BG
5222,57338,6,13,1723,40,459,132.53846,146.95348,0.000223,229.065023,24.99086,64.33684,299.890336,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000014,51.176645,10.29188,20.44246,51.459399,BG
5222,57338,6,13,2010,40,459,154.61538,152.83351,0.000435,193.422313,22.46332,55.34131,269.559825,BG
5222,57338,6,5,303,40,75,60.6,16.83568,0.000012,299.871171,74.99469,129.8325,299.978756,BG
5222,57338,6,6,934,40,380,155.66667,141.08941,0.000722,204.989208,59.99277,81.24835,299.963859,BG
5222,57338,6,16,2770,40,680,173.125,193.72593,0.000084,157.306896,19.99988,50.53684,299.998194,BG
5222,57338,6,4,261,40,75,65.25,14.60094,0.037072,299.868808,99.99016,141.33555,299.970483,BG
5222,57338,6,7,635,40,327,90.71429,97.59935,0.000006,270.471322,49.98591,99.17953,299.915462,BG
5222,57338,6,8,743,40,327,92.875,89.88248,0.03707,177.536937,33.14641,61.83738,232.024869,BG
5222,57338,6,5,303,40,75,60.6,16.83568,0.000522,299.890671,74.99815,129.84176,299.992609,BG
5222,57338,6,19,3073,40,475,161.73684,163.70604,0.000018,210.591985,16.66472,50.1382,299.96496,BG
5222,57338,6,14,2050,40,459,146.42857,150.20306,0.000111,150.922667,20.41922,42.89201,265.449809,BG
5222,57338,6,5,555,40,327,111,109.06695,0.038761,89.066737,22.33698,38.52647,89.347917,BG
5222,57338,6,7,974,40,380,139.14286,136.75048,0.000137,97.11333,16.22581,36.17404,97.354889,BG
5222,57338,6,14,2660,40,683,190,202.09474,0.000012,203.338228,23.07541,56.07014,299.980372,BG
5222,57338,6,4,228,40,75,57,17.0147,0.000006,299.819293,99.99126,141.29977,299.973788,BG
5222,57338,6,17,1256,40,327,73.88235,64.9578,0.000003,153.34797,17.69471,46.92641,283.11537,BG
5222,57338,6,24,12184,40,1400,507.66667,588.36515,0.000011,75.081361,4.01307,15.49817,92.300501,BG
5222,57338,6,16,2198,40,459,137.375,142.52977,0.000034,209.03341,19.9938,52.66334,299.90704,BG
5222,57338,6,24,4436,40,475,184.83333,160.24634,0.00003,208.262934,12.87617,45.11657,296.151999,BG
5222,57338,6,8,743,40,327,92.875,89.88248,0.002397,229.695818,42.85364,80.00101,299.975477,BG
5222,57338,6,8,1455,40,459,181.875,169.0861,0.000135,237.227842,42.85515,82.22911,299.986021,BG
5222,57338,6,10,823,40,327,82.3,83.12888,0.000006,172.506391,33.3194,57.74995,299.874576,BG
5222,57338,6,10,1416,40,380,141.6,134.19329,0.036896,285.585339,33.33151,89.2731,299.983624,BG
5222,57338,6,16,2488,40,685,155.5,192.78291,0.000007,162.903386,19.99851,46.97996,299.9776,BG
5222,57338,6,5,555,40,327,111,109.06695,0.0773,291.892362,74.99409,125.26613,299.976359,BG
5222,57338,6,15,6022,40,1400,401.46667,544.84369,0.000009,270.286097,21.4271,69.41627,299.979401,BG
5222,57338,6,19,3147,40,459,165.63158,149.04758,0.000059,196.098672,11.04619,44.88415,198.831466,BG
5222,57338,6,15,2125,40,459,141.66667,146.19971,0.000007,231.86185,21.42819,60.71395,299.994729,BG
5222,57338,6,11,4808,40,1400,437.09091,559.13333,0.00001,286.243616,29.99831,85.50357,299.983115,BG
5222,57338,6,9,1066,40,391,118.44444,130.17178,0.000128,214.606456,37.49978,69.94282,299.998202,BG
5222,57338,6,17,2960,40,475,174.11765,168.71378,0.000519,267.352264,18.49473,64.55069,295.915693,BG
5222,57338,6,15,1520,40,683,101.33333,156.1532,0.000004,297.01311,21.24642,76.48393,297.449909,BG
5222,57338,6,18,2790,40,450,155,151.69011,0.000009,271.034032,16.87863,63.59438,286.936723,BG
5222,57338,6,16,6510,40,1400,406.875,539.56694,0.000011,217.85369,18.21499,55.05372,273.224777,BG
5222,57338,6,19,6308,40,1400,332,464.02178,0.000007,100.379594,7.83715,24.04769,141.068778,BG
5222,57338,6,14,2050,40,459,146.42857,150.20306,0.000017,115.40008,17.52663,40.22919,227.846232,BG
5222,57338,6,5,336,40,75,67.2,13.62938,0.03706,299.722071,74.99057,129.7488,299.962295,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000007,172.908613,59.98083,74.8433,299.90415,BG
5222,57338,6,12,1695,40,459,141.25,149.77434,0.000001,188.202238,27.26206,59.69959,299.882687,BG
5222,57338,6,13,797,40,75,61.30769,14.76162,0,297.34774,24.81131,82.17285,297.735687,BG
5222,57338,6,17,2960,40,475,174.11765,168.71378,0.000012,144.959992,10.08082,34.98246,161.293051,BG
5222,57338,6,22,7428,40,1400,337.63636,478.62906,0.000005,112.348539,14.28394,33.23916,299.962638,BG
5222,57338,6,7,989,40,681,141.28571,220.83718,0.000051,116.844945,19.52042,43.52488,117.122542,BG
5222,57338,6,13,1037,40,327,79.76923,72.94587,0.000006,151.853895,24.94688,55.6946,299.362576,BG
5222,57338,6,16,2198,40,459,137.375,142.52977,0.000126,127.686303,19.99868,40.38111,299.980158,BG
5222,57338,6,14,3098,40,725,221.28571,221.47442,0.000006,158.762391,23.0655,53.19931,299.851468,BG
5222,57338,6,8,989,40,354,123.625,126.16154,0.000125,187.732661,42.85004,65.08276,299.950251,BG
5222,57338,6,15,2110,40,459,140.66667,149.28839,0.000008,192.265336,21.41678,50.78418,299.834907,BG
5222,57338,6,14,5398,40,1400,385.57143,530.34688,0.000003,212.813429,20.86588,57.5,271.256493,BG
5222,57338,6,10,1822,40,459,182.2,164.28926,0,76.583962,9.93389,23.87382,89.404967,BG
5222,57338,6,7,416,40,75,59.42857,16.84261,0.00003,299.765867,49.99891,111.69919,299.993434,BG
5222,57338,6,21,4316,40,678,205.52381,197.17616,0.000004,156.466767,13.75695,36.28426,275.139071,BG
5222,57338,6,15,2032,40,389,135.46667,135.78113,0.000008,172.590987,21.42662,53.10354,299.972635,BG
5222,57338,6,17,2538,40,459,149.29412,154.35245,0.000036,185.682872,15.4176,46.15735,246.681593,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000021,150.439435,30.1413,60.14909,150.706493,BG
5222,57338,6,17,2238,40,459,131.64706,140.15955,0.000006,173.019772,18.74923,46.11532,299.987692,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000005,186.431059,59.97266,76.95982,299.863294,BG
5222,57338,6,12,1683,40,459,140.25,150.40563,0.000115,167.977325,27.27094,57.5093,299.980297,BG
5222,57338,6,14,2558,40,748,182.71429,205.94432,0.000007,149.027108,19.28623,45.15141,250.720948,BG
5222,57338,6,12,971,40,327,80.91667,75.95005,0.000006,132.208296,27.27199,46.10586,299.991863,BG
5222,57338,6,35,14761,40,1400,421.74286,528.05169,0.000007,223.662289,8.821,38.05476,299.914054,BG
5222,57338,6,6,1169,40,682,194.83333,241.76188,0.000378,218.246577,43.67225,87.28717,218.36124,BG
5222,57338,6,26,3242,40,475,124.69231,142.40267,0.000021,200.964762,11.91536,42.7637,297.884057,BG
5222,57338,6,7,635,40,327,90.71429,97.59935,0.000038,48.488691,8.12673,18.0505,48.760357,BG
5222,57338,6,13,2010,40,459,154.61538,152.83351,0.000168,205.740919,22.44243,57.72498,269.309125,BG
5222,57338,6,5,303,40,75,60.6,16.83568,0.000306,299.896046,74.99673,129.84568,299.986905,BG
5222,57338,6,16,6397,40,1400,399.8125,527.54078,0.000023,258.624873,19.99738,64.20499,299.960684,BG
5222,57338,6,8,1455,40,459,181.875,169.0861,0.000122,270.72784,42.84099,93.56675,299.886948,BG
5222,57338,6,7,635,40,327,90.71429,97.59935,0.000091,295.148668,49.99218,109.64947,299.953082,BG
5222,57338,6,8,1455,40,459,181.875,169.0861,0.000321,2.122093,0.35776,0.72266,2.504335,BG
5222,57338,6,16,7262,40,1400,453.875,536.84738,0.000009,252.646729,19.99971,63.20997,299.995696,BG
5222,57338,6,10,1182,40,686,118.2,189.94515,0.000008,253.69411,33.33331,79.20875,299.999815,BG
5222,57338,6,7,668,40,327,95.42857,95.81658,0.000031,270.669376,49.99064,99.25469,299.94384,BG
5222,57338,6,26,3529,40,475,135.73077,146.47514,0.000009,137.899162,11.92305,33.22479,298.076205,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037058,89.130894,22.3489,38.55663,89.39558,BG
5222,57338,6,14,1831,40,459,130.78571,141.16565,0.000006,182.627122,23.06905,55.19382,299.897614,BG
5222,57338,6,7,635,40,327,90.71429,97.59935,0.00004,199.270985,49.99893,76.15845,299.993578,BG
5222,57338,6,14,2050,40,459,146.42857,150.20306,0.000007,102.244129,11.51473,28.76503,149.691538,BG
5222,57338,6,15,2363,40,742,157.53333,194.95807,0.000006,110.273997,21.42668,41.14513,299.97356,BG
5222,57338,6,18,6851,40,1400,380.61111,515.51755,0.00001,188.071435,17.64069,48.67199,299.891665,BG
5222,57338,6,7,635,40,327,90.71429,97.59935,0.000012,186.29955,49.9949,73.70162,299.969419,BG
5222,57338,6,18,2304,40,459,128,136.98702,0.000003,76.848029,7.53583,20.85059,128.109111,BG
5222,57338,6,4,228,40,75,57,17.0147,0.000037,0.151844,0.06294,0.06464,0.188834,BG
5222,57338,6,19,3391,40,475,178.47368,169.91619,0.000005,94.890526,16.65974,31.94837,299.875395,BG
5222,57338,6,23,10224,40,1400,444.52174,565.82928,0.000003,166.247831,13.63239,38.81109,299.912676,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037115,23.696159,5.99103,10.22214,23.964126,BG
5222,57338,6,11,1587,40,459,144.27273,156.75464,0.000008,6.943002,0.7324,2.07097,7.324012,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037313,25.695133,6.49138,11.08738,25.965509,BG
5222,57338,6,18,2038,40,459,113.22222,128.93562,0.000017,192.589031,17.60674,47.55793,299.31457,BG
5222,57338,6,21,6473,40,1400,308.2381,428.14616,0.000009,248.28289,14.15939,53.97647,283.187709,BG
5222,57338,6,22,2532,40,459,115.09091,127.10658,0.000019,170.235005,14.2407,39.42216,299.054786,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037143,86.510283,21.69441,37.42149,86.77763,BG
5222,57338,6,15,1871,40,459,124.73333,138.24638,0.000007,197.672723,21.42853,55.15501,299.999458,BG
5222,57338,6,14,2518,40,475,179.85714,175.71237,0,238.123745,23.07593,64.16792,299.987147,BG
5222,57338,6,10,823,40,327,82.3,83.12888,0.000006,137.398237,22.19977,45.06748,199.797887,BG
5222,57338,6,8,743,40,327,92.875,89.88248,0.000157,180.998386,42.85187,69.67967,299.963062,BG
5222,57338,6,18,5898,40,1400,327.66667,442.06171,0.000035,126.526439,17.63821,38.94864,299.849501,BG
5222,57338,6,8,1320,40,685,165,216.71064,0.000006,172.607451,42.85613,68.76051,299.992893,BG
5222,57338,6,5,268,40,75,53.6,16.66853,0.000054,299.792497,74.99573,129.78649,299.982915,BG
5222,57338,6,14,2050,40,459,146.42857,150.20306,0.000151,170.89612,16.09392,45.66915,209.220971,BG
5222,57338,6,17,7666,40,1400,450.94118,553.84564,0.000001,149.118277,14.14771,39.3706,226.363342,BG
5222,57338,6,12,1683,40,459,140.25,150.40563,0.000237,55.434073,5.42227,15.84808,59.644959,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037095,159.458323,39.93118,69.00904,159.724714,BG
5222,57338,6,4,228,40,75,57,17.0147,0.000015,0.134043,0.06363,0.05493,0.190894,BG
5222,57338,6,15,2911,40,539,194.06667,181.16676,0.000245,140.048737,21.42795,48.25413,299.991332,BG
5222,57338,6,5,301,40,75,60.2,16.50939,0.000006,299.770375,74.99072,129.77661,299.962892,BG
5222,57338,6,7,635,40,327,90.71429,97.59935,0.000016,177.002548,47.36276,69.8773,284.176555,BG
5222,57338,6,5,555,40,327,111,109.06695,0.037132,189.822626,47.52523,82.15545,190.100914,BG
5222,57338,6,13,1369,40,685,105.30769,168.13931,0.000007,248.167658,24.99827,68.75153,299.979235,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000016,203.693157,59.97735,80.91447,299.886766,BG
5222,57338,6,16,2130,40,459,133.125,144.84383,0.000007,84.726738,6.28245,21.03642,94.236819,BG
5222,57338,6,8,1273,40,327,159.125,130.47168,0.000005,209.918658,30.03526,73.4371,210.246798,BG
5222,57338,6,21,2231,40,459,106.2381,120.59413,0.000017,180.008096,9.05966,39.21849,181.193102,BG
5222,57338,6,9,783,40,327,87,86.35585,0.000007,215.634862,37.49629,72.72563,299.970288,BG
5222,57338,6,23,3341,40,475,145.26087,153.07748,0.000016,81.610875,7.30725,22.72977,160.75949,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000013,228.914012,45.81629,91.54886,229.081472,BG
5222,57338,6,14,1962,40,680,140.14286,183.46345,0.000007,59.847682,8.15976,19.21315,106.076908,BG
5222,57338,6,10,823,40,327,82.3,83.12888,0.000006,262.333502,33.3281,81.78771,299.952916,BG
5222,57338,6,17,2238,40,459,131.64706,140.15955,0.000009,196.173142,18.74959,49.19424,299.993392,BG
5222,57338,6,8,743,40,327,92.875,89.88248,0.000039,274.347881,42.8519,94.90856,299.963307,BG
5222,57338,6,11,1643,40,459,149.36364,153.88855,0.000231,261.35681,29.99441,77.79273,299.944096,BG
5222,57338,6,7,635,40,327,90.71429,97.59935,0.000106,290.928249,49.99342,107.79613,299.960542,BG
5222,57338,6,18,6177,40,1400,343.16667,437.62887,0.000011,280.28967,17.40744,65.79102,295.926463,BG
5222,57338,6,4,228,40,75,57,17.0147,0.000093,0.167772,0.06831,0.07193,0.204916,BG
5222,57338,6,20,3148,40,475,157.4,160.67682,0.000083,262.845262,15.78844,58.68564,299.980408,BG
5222,57338,6,8,1102,40,686,137.75,207.81708,0.000007,299.59151,42.84222,104.81747,299.895506,BG
5222,57338,6,9,783,40,327,87,86.35585,0.000007,227.000576,37.48782,75.42527,299.902585,BG
5222,57338,6,7,635,40,327,90.71429,97.59935,0.000054,270.817218,49.98499,99.31595,299.909956,BG
5222,57338,6,20,2431,40,459,121.55,131.44028,0.000002,106.300701,9.08498,26.74697,172.614624,BG
5222,57338,6,4,228,40,75,57,17.0147,0.000075,0.152907,0.06336,0.0651,0.190066,BG
5222,57338,6,17,2229,40,459,131.11765,140.33652,0.000004,79.289993,9.88642,25.75137,158.182715,BG
5222,57338,6,5,336,40,75,67.2,13.62938,0.037154,299.740802,74.99198,129.7588,299.967938,BG
5222,57338,6,11,1443,40,388,131.18182,136.29235,0.00011,138.438801,29.98374,47.5607,299.837417,BG
5222,57338,6,19,6407,40,1400,337.21053,443.54061,0.000009,130.84006,16.50786,39.49918,297.141548,BG
5222,57338,6,6,951,40,683,158.5,235.05655,0.000007,0.156919,0.05432,0.05874,0.271613,BG
5222,57338,6,12,985,40,327,82.08333,75.46463,0.000005,150.724653,27.26987,48.44928,299.968585,BG
5222,57338,6,5,301,40,75,60.2,16.50939,0.00001,299.674717,74.96632,129.73547,299.865282,BG
5222,57338,6,27,6550,40,1400,242.59259,286.99778,0.000002,80.693812,6.57966,20.31619,171.071249,BG
5222,57338,6,18,2793,40,475,155.16667,161.76638,0.000004,248.752134,17.63909,58.88345,299.864478,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.000011,203.613949,59.99573,80.90136,299.978625,BG
5222,57338,6,11,1862,40,459,169.27273,161.89002,0.000006,190.68147,28.18766,60.53708,281.876565,BG
5222,57338,6,10,4451,40,1400,445.1,545.10209,0.000005,233.681597,26.01621,73.42082,234.145907,BG
5222,57338,6,11,1862,40,459,169.27273,161.89002,0.000005,63.85342,6.61297,19.08748,66.129708,BG
5222,57338,6,24,6351,40,1400,264.625,422.54446,0.000001,109.72326,12.98433,33.64801,298.639692,BG
5222,57338,6,9,783,40,327,87,86.35585,0.00002,218.732743,34.61289,72.10288,276.903103,BG
5222,57338,6,4,228,40,75,57,17.0147,0.00001,0.152323,0.06311,0.06487,0.189329,BG
5222,57338,6,33,7369,40,1400,223.30303,368.13654,0.000008,206.117157,8.86041,36.68361,283.532997,BG
5222,57338,6,6,376,40,75,62.66667,16.04854,0.000102,299.72291,59.99019,119.86637,299.950934,BG
5222,57338,6,12,3655,40,1400,304.58333,377.61013,0.000007,176.489021,23.82414,54.08762,262.065553,BG
5222,57338,6,21,2948,40,475,140.38095,154.20965,0.000006,169.813267,14.97954,44.95662,299.590841,BG
5222,57338,6,6,595,40,327,99.16667,103.02009,0.003268,30.347052,6.12292,12.11216,30.614622,BG
5222,57338,6,13,2010,40,459,154.61538,152.83351,0.000105,143.716187,23.41074,51.80931,280.92884,BG
5222,57338,6,6,376,40,75,62.66667,16.04854,0.000007,299.761167,59.99808,119.88156,299.990387,BG
5222,57338,6,18,3408,40,680,189.33333,194.03694,0.000477,59.744985,5.82928,14.91355,99.097828,BG
5222,57338,6,4,228,40,75,57,17.0147,0.000006,0.150677,0.06281,0.06401,0.188429,BG
5222,57338,6,20,3678,40,475,183.9,164.40252,0,263.600264,15.22698,58.76835,289.312659,BG
5222,57338,6,5,555,40,327,111,109.06695,0.03727,29.107379,7.34354,12.56543,29.374146,BG
5222,57338,6,22,2245,40,459,102.04545,119.16813,0.00001,255.477673,14.24613,54.63086,299.168803,BG
5222,57338,6,8,1313,40,678,164.125,214.61328,0.000008,230.607214,32.99469,80.67499,230.96281,BG
5222,57338,6,18,2278,40,459,126.55556,137.81881,0.000006,131.365966,17.64569,38.76114,299.97666,BG
5222,57338,6,9,1313,40,327,145.88889,128.58067,0.000005,199.79531,37.49272,69.54037,299.941747,BG
5222,57338,6,11,1643,40,459,149.36364,153.88855,0.000103,185.406825,29.9916,61.65359,299.91603,BG
5222,57338,6,25,3339,40,459,133.56,141.68248,0.000007,146.906789,12.42173,35.15994,298.121552,BG
5222,57338,6,10,823,40,327,82.3,83.12888,0.000026,149.564783,18.67025,46.61523,168.032271,BG
5222,57338,6,8,743,40,327,92.875,89.88248,0.000007,165.98881,42.84702,68.20148,299.929137,BG
5222,57338,6,14,2553,40,475,182.35714,173.94482,0.000186,183.19238,23.06865,55.25813,299.892438,BG
5222,57338,6,7,1193,40,380,170.42857,151.50847,0.001218,89.506988,22.81665,34.43204,136.899928,BG
80,35215,6,9,939,40,382,104.33333,115.14435,0.001759,4.832529,0.68874,1.56857,5.509892,BG
80,39028,6,19,4138,40,1400,217.78947,371.12001,0.000006,119.763156,7.3824,27.39434,132.883221,BG
80,56813,6,9,1479,40,861,164.33333,258.68814,0.000587,64.934065,8.17547,21.45278,65.40373,BG
8080,55816,6,19,2174,52,628,114.42105,156.87283,0.000045,21.824155,3.18309,5.90905,57.29569,BG
80,33246,6,11,1223,40,386,111.18182,114.25237,0.000103,51.392507,5.68018,15.30379,56.801786,BG
80,47606,6,219,190785,40,1500,871.16438,713.47017,0,40.319989,0.39484,3.1001,86.075455,BG
80,47709,6,9,1479,40,861,164.33333,258.68814,0.000112,64.859657,8.17704,21.42406,65.416332,BG
443,60019,6,21,6602,52,1500,314.38095,476.95847,0.000006,179.841904,9.03688,39.18538,180.737696,BG
443,42766,6,18,5126,52,1500,284.77778,442.36668,0.000036,179.841534,10.63041,42.3028,180.717045,BG
80,38388,6,17,3243,40,1400,190.76471,345.4638,0.00031,119.825109,7.63288,28.96989,122.126026,BG
8080,59096,6,13,1878,52,644,144.46154,185.87697,0.00027,59.62599,8.34644,18.96208,100.15725,BG
80,39726,6,5,232,40,60,46.4,8.2365,0.00119,30.001151,7.6309,12.91639,30.523591,BG
80,58885,6,17,1851,52,774,108.88235,174.70105,0.006005,20.768597,3.73928,6.47546,59.828425,BG
443,57873,6,20,6548,52,1500,327.4,478.45537,0.000008,179.844053,9.57326,40.13351,181.891913,BG
8080,57404,6,11,1774,52,644,161.27273,197.47179,0.003226,59.308263,5.98467,17.7746,59.846652,BG
443,36122,6,26,4329,40,1400,166.5,299.4074,0.000004,6.902027,0.41828,1.36532,10.456967,BG
443,33078,6,47,16102,40,1500,342.59574,536.93558,0.000003,119.87137,2.65575,17.47363,122.164715,BG
80,38281,6,23,3814,40,388,165.82609,136.32048,0.000051,24.060952,1.40729,5.04214,30.960482,BG
443,50986,6,38,14574,40,1480,383.52632,534.40374,0.000001,2.23597,0.15823,0.40171,5.854475,BG
443,41208,6,64,18838,40,1500,294.34375,452.20855,0.000004,119.9485,1.96813,14.9851,123.991968,BG
443,49372,6,19,4939,40,1500,259.94737,427.05731,0.000039,0.553184,0.09511,0.15294,1.71195,BG
443,41642,6,22,6455,40,1500,293.40909,470.3941,0.000007,119.892817,5.77832,25.51695,121.344782,BG
443,48896,6,53,16198,40,1500,305.62264,453.41148,0.000004,119.966513,3.56871,18.25484,185.573177,BG
443,38599,6,21,6052,40,1492,288.19048,455.5185,0.000001,4.928349,0.30419,1.06351,6.083747,BG
80,54858,6,18,4353,40,1400,241.83333,408.34779,0.00024,119.822077,7.21675,28.15354,122.684834,BG
80,39331,6,21,6125,40,1400,291.66667,477.43704,0.000298,119.76265,9.21545,28.49504,184.308908,BG
80,46211,6,9,2262,52,1400,251.33333,427.46384,0.008376,19.884559,2.5583,6.54891,20.466388,BG
80,39017,6,15,3137,40,1400,209.13333,364.19315,0.000014,119.957944,8.7364,30.85053,122.309531,BG
8080,53778,6,11,1774,52,644,161.27273,197.47179,0.000328,59.393667,6.00315,17.79702,60.031539,BG
80,36892,6,5,232,40,60,46.4,8.2365,0.001279,30.001063,7.54467,12.96532,30.178694,BG
443,59071,6,31,9009,40,1500,290.6129,418.64133,0.000007,59.841821,2.36546,10.71528,70.963771,BG
80,50817,6,19,3775,40,1400,198.68421,362.83026,0.000004,119.931018,6.84733,27.4324,123.251955,BG
443,48297,6,19,4936,40,1500,259.78947,427.40731,0.000004,0.409072,0.06906,0.10017,1.243,BG
80,38022,6,9,1479,40,861,164.33333,258.68814,0.000631,64.837103,8.17819,21.41514,65.425546,BG
443,41181,6,21,6853,52,1500,326.33333,488.97301,0.000118,179.807587,9.05041,39.17443,181.008239,BG
80,52635,6,9,1479,40,861,164.33333,258.68814,0.000695,1.838934,0.32681,0.58187,2.614451,BG
80,37444,6,19,3313,40,1400,174.36842,320.27623,0.000004,119.746537,6.78236,27.39999,122.082413,BG
80,35207,6,11,1213,40,378,110.27273,112.30485,0.000082,35.600272,4.12285,10.58754,41.22848,BG
80,36209,6,9,1029,40,472,114.33333,140.04126,0.004524,64.838804,8.18224,21.41427,65.457944,BG
80,39924,6,13,1707,40,625,131.30769,170.73298,0.001099,209.800798,17.54253,57.96807,210.5103,BG
80,39924,6,6,388,40,77,64.66667,17.44197,0.032428,209.953436,42.02666,83.96339,210.133303,BG
80,55690,6,13,1707,40,625,131.30769,170.73298,0.000756,209.972975,17.54747,58.01848,210.569683,BG
80,55690,6,12,775,40,77,64.58333,15.17376,0,212.98124,19.37917,61.22235,213.170868,BG
80,55690,6,13,594,40,77,45.69231,13.34964,0.033007,118.66721,13.06299,32.29383,156.755868,BG
80,35846,6,11,1226,40,388,111.45455,114.79021,0.000385,63.88387,6.93007,19.03787,69.300698,BG
